timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
525,-0.546,9.543,1.785,0.0147,0.0061,0.0024
530,-0.522,9.543,1.761,0.0134,0.0049,0.0024
535,-0.546,9.547,1.780,0.0147,0.0061,0.0012
540,-0.502,9.567,1.780,0.0134,0.0061,0.0000
545,-0.488,9.562,1.766,0.0159,0.0049,-0.0012
550,-0.502,9.552,1.766,0.0134,0.0061,-0.0024
555,-0.507,9.528,1.761,0.0134,0.0061,-0.0024
560,-0.536,9.557,1.737,0.0110,0.0073,-0.0037
565,-0.502,9.571,1.780,0.0134,0.0086,-0.0061
570,-0.498,9.552,1.756,0.0147,0.0061,-0.0049
575,-0.522,9.533,1.756,0.0147,0.0073,-0.0061
580,-0.498,9.567,1.761,0.0147,0.0073,-0.0061
585,-0.507,9.538,1.775,0.0134,0.0086,-0.0086
590,-0.502,9.543,1.771,0.0147,0.0086,-0.0073
595,-0.517,9.552,1.742,0.0147,0.0073,-0.0098
600,-0.498,9.557,1.799,0.0122,0.0061,-0.0098
605,-0.488,9.562,1.780,0.0110,0.0086,-0.0098
610,-0.507,9.543,1.785,0.0110,0.0086,-0.0098
615,-0.502,9.552,1.766,0.0110,0.0098,-0.0098
620,-0.526,9.571,1.742,0.0134,0.0073,-0.0122
625,-0.536,9.562,1.728,0.0134,0.0086,-0.0122
630,-0.531,9.547,1.747,0.0159,0.0086,-0.0110
635,-0.536,9.562,1.756,0.0134,0.0061,-0.0122
640,-0.531,9.547,1.761,0.0134,0.0086,-0.0134
645,-0.526,9.528,1.766,0.0134,0.0086,-0.0134
650,-0.555,9.557,1.775,0.0134,0.0098,-0.0134
655,-0.541,9.552,1.780,0.0147,0.0073,-0.0134
660,-0.531,9.571,1.766,0.0134,0.0110,-0.0134
665,-0.541,9.533,1.780,0.0147,0.0086,-0.0159
670,-0.546,9.552,1.785,0.0134,0.0098,-0.0122
675,-0.517,9.562,1.752,0.0122,0.0086,-0.0122
680,-0.555,9.528,1.771,0.0122,0.0073,-0.0134
685,-0.565,9.528,1.775,0.0122,0.0073,-0.0122
690,-0.541,9.547,1.752,0.0147,0.0061,-0.0134
695,-0.541,9.547,1.775,0.0134,0.0086,-0.0134
700,-0.560,9.547,1.756,0.0122,0.0086,-0.0110
705,-0.517,9.557,1.775,0.0134,0.0098,-0.0110
710,-0.536,9.547,1.742,0.0147,0.0086,-0.0110
715,-0.565,9.567,1.761,0.0122,0.0110,-0.0110
720,-0.546,9.538,1.780,0.0134,0.0098,-0.0098
725,-0.536,9.567,1.752,0.0110,0.0086,-0.0098
730,-0.579,9.552,1.761,0.0134,0.0073,-0.0110
735,-0.541,9.528,1.766,0.0122,0.0073,-0.0098
740,-0.579,9.519,1.780,0.0122,0.0086,-0.0073
745,-0.555,9.543,1.752,0.0147,0.0061,-0.0061
750,-0.541,9.552,1.771,0.0147,0.0086,-0.0049
755,-0.550,9.528,1.766,0.0147,0.0061,-0.0049
760,-0.550,9.547,1.756,0.0134,0.0073,-0.0049
