timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
5,-1.914,9.418,1.263,0.0024,0.0037,0.0086
10,-1.929,9.418,1.273,0.0073,0.0000,0.0098
15,-1.938,9.413,1.297,0.0073,0.0024,0.0086
20,-1.929,9.437,1.259,0.0073,0.0037,0.0073
25,-1.909,9.433,1.278,0.0061,0.0012,0.0073
30,-1.919,9.447,1.268,0.0086,0.0037,0.0086
35,-1.933,9.413,1.287,0.0086,0.0049,0.0073
40,-1.914,9.452,1.263,0.0086,0.0061,0.0061
45,-1.886,9.413,1.268,0.0098,0.0061,0.0037
50,-1.909,9.428,1.249,0.0086,0.0086,0.0049
55,-1.943,9.452,1.278,0.0122,0.0073,0.0024
60,-1.929,9.433,1.249,0.0086,0.0086,0.0024
65,-1.919,9.433,1.249,0.0098,0.0073,0.0024
70,-1.953,9.461,1.235,0.0086,0.0086,0.0012
75,-1.933,9.471,1.254,0.0086,0.0073,0.0024
80,-1.953,9.452,1.239,0.0073,0.0073,0.0012
85,-1.929,9.466,1.244,0.0086,0.0061,0.0000
90,-1.933,9.428,1.235,0.0061,0.0049,0.0000
95,-1.938,9.433,1.254,0.0037,0.0073,0.0000
100,-1.953,9.428,1.239,0.0049,0.0037,-0.0012
105,-1.914,9.413,1.239,0.0049,0.0037,-0.0012
110,-1.948,9.433,1.239,0.0037,0.0061,-0.0024
115,-1.924,9.437,1.263,0.0049,0.0049,-0.0024
120,-1.943,9.404,1.283,0.0049,0.0037,-0.0024
125,-1.919,9.413,1.283,0.0061,0.0073,-0.0037
130,-1.962,9.428,1.263,0.0073,0.0049,-0.0024
135,-1.933,9.437,1.263,0.0086,0.0073,-0.0037
140,-1.886,9.428,1.268,0.0098,0.0061,-0.0061
145,-1.938,9.428,1.263,0.0110,0.0086,-0.0061
150,-1.929,9.428,1.254,0.0122,0.0098,-0.0073
155,-1.924,9.447,1.263,0.0122,0.0098,-0.0073
160,-1.929,9.461,1.254,0.0098,0.0098,-0.0073
165,-1.957,9.452,1.263,0.0110,0.0098,-0.0086
170,-1.957,9.452,1.273,0.0061,0.0086,-0.0086
175,-1.981,9.466,1.268,0.0073,0.0061,-0.0073
180,-1.933,9.466,1.263,0.0037,0.0086,-0.0073
185,-1.986,9.471,1.283,0.0049,0.0061,-0.0061
190,-1.967,9.423,1.263,0.0024,0.0073,-0.0061
195,-1.986,9.413,1.273,0.0049,0.0061,-0.0073
200,-1.957,9.452,1.283,0.0061,0.0049,-0.0061
205,-1.929,9.404,1.235,0.0049,0.0049,-0.0061
210,-1.948,9.437,1.278,0.0037,0.0049,-0.0061
215,-1.986,9.437,1.263,0.0086,0.0037,-0.0049
220,-1.948,9.447,1.268,0.0049,0.0073,-0.0037
225,-1.962,9.428,1.249,0.0086,0.0049,-0.0037
230,-1.919,9.437,1.263,0.0086,0.0073,-0.0037
235,-1.957,9.452,1.239,0.0098,0.0073,-0.0049
240,-1.948,9.437,1.230,0.0061,0.0086,-0.0024
245,-1.943,9.389,1.244,0.0098,0.0061,-0.0037
250,-1.938,9.428,1.254,0.0110,0.0073,-0.0024
255,-1.948,9.437,1.244,0.0073,0.0098,-0.0012
260,-1.962,9.456,1.244,0.0110,0.0073,-0.0012
265,-1.976,9.437,1.249,0.0073,0.0086,0.0000
270,-1.929,9.456,1.249,0.0061,0.0086,0.0000
275,-1.972,9.471,1.244,0.0061,0.0073,0.0012
280,-1.953,9.428,1.239,0.0061,0.0061,0.0037
285,-1.981,9.466,1.254,0.0061,0.0049,0.0037
290,-1.953,9.461,1.268,0.0024,0.0061,0.0049
295,-1.933,9.442,1.235,0.0061,0.0024,0.0049
300,-1.953,9.433,1.297,0.0037,0.0024,0.0049
305,-1.938,9.423,1.254,0.0049,0.0037,0.0049
310,-1.938,9.442,1.263,0.0037,0.0049,0.0061
315,-1.943,9.413,1.254,0.0061,0.0049,0.0061
320,-1.953,9.423,1.278,0.0073,0.0049,0.0061
325,-1.943,9.418,1.268,0.0086,0.0073,0.0073
330,-1.924,9.433,1.263,0.0122,0.0061,0.0073
335,-1.967,9.437,1.244,0.0110,0.0073,0.0061
340,-1.938,9.428,1.259,0.0098,0.0073,0.0073
345,-1.938,9.437,1.278,0.0110,0.0061,0.0073
350,-1.948,9.476,1.249,0.0110,0.0061,0.0073
355,-1.933,9.476,1.254,0.0086,0.0073,0.0061
360,-1.943,9.447,1.239,0.0098,0.0061,0.0061
365,-1.933,9.452,1.244,0.0061,0.0061,0.0061
370,-1.924,9.447,1.263,0.0037,0.0061,0.0061
375,-1.929,9.456,1.244,0.0061,0.0061,0.0086
380,-1.909,9.433,1.254,0.0061,0.0037,0.0061
385,-1.943,9.433,1.235,0.0061,0.0024,0.0049
390,-1.938,9.437,1.263,0.0061,0.0037,0.0061
395,-1.933,9.428,1.259,0.0049,0.0037,0.0061
400,-1.924,9.442,1.254,0.0049,0.0037,0.0049
405,-1.953,9.404,1.254,0.0086,0.0024,0.0037
410,-1.943,9.413,1.263,0.0061,0.0049,0.0037
415,-1.933,9.437,1.254,0.0086,0.0049,0.0037
420,-1.900,9.442,1.254,0.0073,0.0073,0.0024
425,-1.919,9.452,1.278,0.0110,0.0049,0.0012
430,-1.905,9.428,1.249,0.0086,0.0073,0.0012
435,-1.933,9.428,1.259,0.0086,0.0061,0.0012
440,-1.953,9.433,1.263,0.0073,0.0086,-0.0012
445,-1.948,9.452,1.249,0.0098,0.0073,-0.0012
450,-1.933,9.437,1.268,0.0086,0.0061,-0.0012
455,-1.929,9.433,1.254,0.0122,0.0061,-0.0024
460,-1.976,9.437,1.273,0.0098,0.0061,-0.0024
465,-1.943,9.447,1.225,0.0073,0.0049,-0.0012
470,-1.948,9.428,1.278,0.0073,0.0049,-0.0024
475,-1.938,9.433,1.254,0.0073,0.0049,-0.0024
480,-1.948,9.428,1.278,0.0061,0.0024,-0.0012
485,-1.924,9.428,1.268,0.0061,0.0037,-0.0037
490,-1.914,9.437,1.259,0.0049,0.0049,-0.0024
495,-1.929,9.409,1.268,0.0061,0.0049,-0.0037
500,-1.943,9.418,1.278,0.0073,0.0049,-0.0049
505,-1.909,9.428,1.273,0.0086,0.0061,-0.0037
510,-1.895,9.423,1.292,0.0073,0.0061,-0.0061
515,-1.938,9.471,1.254,0.0086,0.0086,-0.0049
520,-1.943,9.456,1.273,0.0086,0.0086,-0.0061
525,-1.943,9.452,1.249,0.0086,0.0098,-0.0073
530,-1.938,9.452,1.259,0.0086,0.0098,-0.0073
535,-1.938,9.476,1.235,0.0086,0.0086,-0.0061
540,-1.976,9.452,1.235,0.0073,0.0086,-0.0061
545,-1.986,9.456,1.239,0.0073,0.0073,-0.0037
550,-1.972,9.437,1.259,0.0086,0.0073,-0.0049
555,-1.981,9.428,1.225,0.0061,0.0061,-0.0049
560,-1.943,9.437,1.225,0.0086,0.0049,-0.0037
565,-1.967,9.471,1.235,0.0061,0.0049,-0.0037
570,-1.976,9.437,1.273,0.0061,0.0049,-0.0024
