timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
545,1.139,9.610,0.861,0.0098,0.0061,0.0000
550,1.168,9.581,0.852,0.0086,0.0073,-0.0012
555,1.149,9.614,0.866,0.0098,0.0049,0.0000
560,1.144,9.648,0.852,0.0073,0.0061,-0.0012
565,1.158,9.590,0.904,0.0086,0.0073,0.0000
570,1.163,9.600,0.876,0.0086,0.0073,0.0012
575,1.110,9.614,0.852,0.0049,0.0049,-0.0012
580,1.158,9.629,0.857,0.0073,0.0061,0.0000
585,1.149,9.590,0.866,0.0049,0.0037,-0.0012
590,1.172,9.619,0.852,0.0073,0.0073,0.0000
595,1.158,9.638,0.871,0.0086,0.0061,0.0000
600,1.144,9.619,0.866,0.0073,0.0061,-0.0012
605,1.168,9.610,0.895,0.0073,0.0049,-0.0024
610,1.149,9.600,0.866,0.0061,0.0073,-0.0024
615,1.153,9.600,0.852,0.0049,0.0061,-0.0012
620,1.149,9.614,0.866,0.0061,0.0073,-0.0024
625,1.172,9.614,0.881,0.0073,0.0061,-0.0024
630,1.168,9.581,0.857,0.0061,0.0073,-0.0024
635,1.163,9.648,0.857,0.0073,0.0061,-0.0024
640,1.158,9.610,0.857,0.0073,0.0061,-0.0037
645,1.125,9.614,0.847,0.0098,0.0061,-0.0012
650,1.134,9.614,0.857,0.0073,0.0061,-0.0024
655,1.149,9.653,0.866,0.0086,0.0049,-0.0012
660,1.125,9.600,0.866,0.0086,0.0037,-0.0012
665,1.120,9.629,0.871,0.0073,0.0061,-0.0012
670,1.149,9.610,0.857,0.0049,0.0061,0.0000
675,1.158,9.629,0.904,0.0061,0.0049,-0.0012
680,1.168,9.610,0.861,0.0073,0.0049,-0.0012
685,1.134,9.614,0.885,0.0073,0.0049,0.0000
690,1.153,9.605,0.885,0.0086,0.0073,-0.0012
695,1.163,9.614,0.871,0.0110,0.0073,0.0000
700,1.149,9.590,0.871,0.0098,0.0049,-0.0024
705,1.134,9.600,0.890,0.0073,0.0049,-0.0012
710,1.149,9.600,0.847,0.0086,0.0061,0.0000
715,1.172,9.629,0.852,0.0073,0.0073,-0.0012
720,1.158,9.624,0.876,0.0086,0.0073,0.0000
725,1.125,9.638,0.842,0.0061,0.0073,0.0024
730,1.149,9.614,0.881,0.0073,0.0049,0.0024
735,1.172,9.605,0.842,0.0086,0.0037,0.0024
740,1.134,9.600,0.866,0.0049,0.0049,0.0024
745,1.091,9.610,0.871,0.0061,0.0061,0.0012
750,1.158,9.624,0.876,0.0061,0.0049,0.0012
755,1.144,9.600,0.876,0.0061,0.0049,0.0037
760,1.115,9.581,0.871,0.0073,0.0061,0.0024
765,1.139,9.571,0.881,0.0061,0.0061,0.0049
770,1.149,9.576,0.871,0.0086,0.0037,0.0037
775,1.163,9.600,0.852,0.0086,0.0061,0.0024
780,1.163,9.605,0.890,0.0073,0.0049,0.0024
785,1.172,9.619,0.857,0.0098,0.0061,0.0037
790,1.129,9.634,0.876,0.0086,0.0049,0.0024
795,1.134,9.595,0.866,0.0086,0.0049,0.0049
800,1.144,9.605,0.852,0.0098,0.0061,0.0037
805,1.129,9.610,0.857,0.0073,0.0049,0.0024
810,1.163,9.595,0.861,0.0086,0.0037,0.0024
815,1.144,9.581,0.871,0.0098,0.0061,0.0049
820,1.172,9.605,0.847,0.0073,0.0049,0.0024
825,1.153,9.590,0.847,0.0073,0.0061,0.0024
830,1.163,9.614,0.881,0.0061,0.0049,0.0037
835,1.144,9.586,0.871,0.0061,0.0037,0.0037
840,1.168,9.600,0.852,0.0073,0.0049,0.0049
845,1.192,9.600,0.866,0.0061,0.0049,0.0037
850,1.163,9.600,0.909,0.0073,0.0049,0.0012
855,1.182,9.590,0.885,0.0098,0.0049,0.0024
860,1.187,9.571,0.871,0.0061,0.0049,0.0024
865,1.187,9.614,0.861,0.0098,0.0037,0.0024
870,1.139,9.590,0.871,0.0086,0.0049,0.0024
875,1.139,9.600,0.833,0.0086,0.0061,0.0012
880,1.153,9.600,0.881,0.0098,0.0049,0.0012
885,1.149,9.634,0.857,0.0086,0.0061,0.0012
890,1.168,9.634,0.881,0.0098,0.0061,0.0012
895,1.139,9.619,0.861,0.0073,0.0061,0.0012
900,1.139,9.610,0.861,0.0061,0.0061,0.0012
905,1.125,9.610,0.866,0.0073,0.0061,0.0000
910,1.144,9.576,0.857,0.0061,0.0061,0.0000
915,1.125,9.590,0.847,0.0061,0.0073,0.0012
920,1.158,9.600,0.861,0.0049,0.0049,-0.0012
925,1.139,9.624,0.876,0.0061,0.0061,0.0012
930,1.149,9.562,0.852,0.0073,0.0073,-0.0012
935,1.172,9.634,0.852,0.0086,0.0049,-0.0012
940,1.163,9.595,0.861,0.0086,0.0061,-0.0024
945,1.177,9.600,0.876,0.0098,0.0061,0.0000
950,1.144,9.610,0.861,0.0073,0.0073,-0.0012
955,1.153,9.605,0.876,0.0086,0.0086,-0.0024
960,1.172,9.638,0.871,0.0098,0.0049,-0.0024
965,1.129,9.614,0.842,0.0098,0.0049,-0.0024
970,1.182,9.600,0.828,0.0098,0.0061,-0.0037
975,1.105,9.624,0.861,0.0086,0.0061,-0.0024
980,1.115,9.653,0.857,0.0061,0.0061,-0.0012
985,1.153,9.614,0.876,0.0073,0.0073,-0.0024
990,1.168,9.619,0.842,0.0037,0.0061,-0.0012
995,1.163,9.595,0.876,0.0049,0.0049,-0.0024
1000,1.120,9.614,0.861,0.0061,0.0061,0.0000
1005,1.182,9.614,0.852,0.0073,0.0049,0.0000
1010,1.168,9.595,0.847,0.0061,0.0073,-0.0012
1015,1.206,9.571,0.900,0.0049,0.0049,-0.0012
1020,1.153,9.590,0.876,0.0086,0.0073,-0.0012
1025,1.129,9.600,0.881,0.0086,0.0049,0.0000
1030,1.153,9.600,0.885,0.0098,0.0073,-0.0012
1035,1.149,9.629,0.861,0.0110,0.0073,0.0000
1040,1.153,9.600,0.857,0.0073,0.0073,0.0000
1045,1.129,9.605,0.861,0.0086,0.0073,0.0000
1050,1.163,9.624,0.866,0.0098,0.0061,0.0000
1055,1.149,9.629,0.861,0.0086,0.0061,-0.0012
1060,1.172,9.619,0.852,0.0049,0.0049,0.0000
1065,1.168,9.629,0.833,0.0073,0.0061,0.0024
1070,1.149,9.614,0.857,0.0049,0.0073,0.0000
1075,1.172,9.619,0.885,0.0061,0.0073,0.0012
1080,1.153,9.600,0.876,0.0061,0.0061,0.0000
1085,1.139,9.595,0.871,0.0049,0.0049,0.0012
1090,1.149,9.567,0.866,0.0086,0.0049,0.0012
1095,1.134,9.595,0.861,0.0086,0.0061,0.0012
1100,1.149,9.634,0.871,0.0086,0.0061,0.0012
1105,1.182,9.629,0.833,0.0086,0.0073,0.0012
1110,1.149,9.624,0.861,0.0098,0.0061,0.0012
1115,1.129,9.610,0.842,0.0110,0.0061,0.0012
1120,1.177,9.653,0.861,0.0073,0.0061,0.0012
1125,1.168,9.619,0.852,0.0086,0.0049,0.0024
1130,1.139,9.595,0.861,0.0073,0.0061,0.0024
1135,1.149,9.629,0.861,0.0061,0.0049,0.0024
1140,1.177,9.605,0.876,0.0073,0.0061,0.0037
1145,1.120,9.619,0.837,0.0073,0.0049,0.0037
1150,1.129,9.590,0.885,0.0049,0.0061,0.0037
1155,1.144,9.571,0.871,0.0073,0.0049,0.0024
1160,1.153,9.629,0.881,0.0061,0.0061,0.0024
1165,1.163,9.595,0.871,0.0073,0.0061,0.0049
1170,1.144,9.634,0.885,0.0073,0.0037,0.0037
1175,1.172,9.581,0.857,0.0098,0.0037,0.0037
1180,1.153,9.590,0.871,0.0086,0.0073,0.0024
1185,1.158,9.595,0.857,0.0073,0.0073,0.0037
1190,1.187,9.590,0.861,0.0098,0.0049,0.0012
1195,1.125,9.605,0.866,0.0110,0.0037,0.0012
1200,1.177,9.619,0.871,0.0086,0.0061,0.0012
1205,1.125,9.634,0.837,0.0110,0.0061,0.0012
1210,1.172,9.600,0.861,0.0098,0.0049,0.0012
1215,1.105,9.614,0.852,0.0098,0.0061,0.0024
1220,1.125,9.600,0.842,0.0073,0.0061,0.0012
1225,1.129,9.619,0.852,0.0073,0.0049,0.0012
1230,1.168,9.595,0.833,0.0073,0.0049,0.0012
1235,1.129,9.605,0.861,0.0049,0.0037,0.0012
1240,1.163,9.610,0.866,0.0073,0.0049,0.0024
1245,1.129,9.619,0.861,0.0049,0.0061,0.0024
1250,1.139,9.590,0.857,0.0086,0.0061,0.0000
1255,1.163,9.586,0.881,0.0061,0.0061,0.0012
1260,1.163,9.590,0.852,0.0098,0.0073,0.0000
1265,1.168,9.619,0.866,0.0086,0.0061,0.0012
1270,1.134,9.605,0.861,0.0086,0.0061,-0.0012
1275,1.134,9.595,0.890,0.0098,0.0049,-0.0024
1280,1.139,9.595,0.861,0.0086,0.0061,-0.0012
1285,1.163,9.648,0.871,0.0086,0.0073,0.0000
1290,1.149,9.624,0.847,0.0098,0.0061,-0.0012
1295,1.144,9.624,0.833,0.0073,0.0061,-0.0012
1300,1.134,9.619,0.857,0.0073,0.0049,0.0000
1305,1.149,9.619,0.833,0.0098,0.0049,0.0012
1310,1.115,9.600,0.871,0.0073,0.0061,-0.0012
1315,1.129,9.600,0.871,0.0073,0.0049,0.0000
1320,1.158,9.605,0.876,0.0049,0.0073,-0.0012
1325,1.172,9.595,0.857,0.0061,0.0061,-0.0012
1330,1.168,9.610,0.852,0.0061,0.0073,0.0000
1335,1.139,9.590,0.885,0.0086,0.0061,-0.0024
1340,1.125,9.590,0.861,0.0098,0.0061,-0.0012
1345,1.177,9.571,0.881,0.0122,0.0049,0.0000
1350,1.149,9.595,0.866,0.0122,0.0061,-0.0012
1355,1.153,9.576,0.881,0.0122,0.0049,-0.0012
1360,1.153,9.586,0.900,0.0147,0.0061,-0.0012
1365,1.158,9.600,0.900,0.0159,0.0061,0.0000
1370,1.158,9.557,0.861,0.0159,0.0037,-0.0012
1375,1.163,9.595,0.861,0.0147,0.0049,-0.0012
1380,1.139,9.600,0.857,0.0171,0.0037,-0.0012
1385,1.149,9.610,0.866,0.0147,0.0061,-0.0012
1390,1.158,9.629,0.871,0.0122,0.0049,0.0000
1395,1.139,9.638,0.837,0.0147,0.0037,-0.0012
1400,1.134,9.624,0.833,0.0122,0.0049,0.0012
1405,1.177,9.638,0.842,0.0110,0.0049,0.0000
1410,1.158,9.600,0.857,0.0110,0.0049,-0.0012
1415,1.139,9.629,0.852,0.0110,0.0049,-0.0012
1420,1.163,9.605,0.857,0.0098,0.0073,0.0000
1425,1.153,9.595,0.861,0.0098,0.0061,0.0000
1430,1.172,9.590,0.861,0.0147,0.0061,-0.0012
1435,1.101,9.576,0.857,0.0134,0.0061,-0.0012
1440,1.149,9.567,0.881,0.0159,0.0049,0.0000
1445,1.144,9.605,0.861,0.0134,0.0061,0.0000
1450,1.149,9.614,0.833,0.0171,0.0049,0.0000
1455,1.163,9.619,0.861,0.0147,0.0049,0.0012
1460,1.144,9.638,0.871,0.0183,0.0037,0.0024
1465,1.201,9.657,0.814,0.0134,0.0061,0.0024
1470,1.206,9.624,0.847,0.0134,0.0037,0.0012
1475,1.086,9.662,0.833,0.0122,0.0024,0.0024
1480,1.163,9.657,0.828,0.0098,0.0073,0.0024
1485,1.177,9.600,0.866,0.0073,0.0049,0.0024
1490,1.283,9.571,0.823,0.0049,0.0073,0.0000
1495,1.072,9.595,0.876,0.0037,0.0037,-0.0012
1500,1.110,9.581,0.895,0.0073,0.0086,0.0024
1505,1.177,9.610,0.876,0.0073,0.0061,0.0037
1510,1.125,9.600,0.914,0.0122,0.0037,-0.0012
1515,1.125,9.528,0.933,0.0171,0.0049,0.0012
1520,1.168,9.485,0.904,0.0232,0.0061,-0.0012
1525,0.852,9.581,0.928,0.0257,-0.0024,0.0061
1530,1.187,9.610,0.885,0.0244,0.0134,0.0098
1535,1.460,9.657,0.780,0.0220,0.0073,0.0037
1540,1.053,9.667,0.837,0.0183,-0.0061,-0.0061
1545,0.924,9.662,0.861,0.0195,0.0024,-0.0024
1550,1.101,9.614,0.756,0.0159,0.0061,0.0147
1555,1.388,9.648,0.799,0.0073,0.0098,0.0122
1560,1.388,9.701,0.885,0.0061,0.0061,-0.0061
1565,0.967,9.638,0.823,0.0098,-0.0037,-0.0061
1570,1.182,9.538,0.814,0.0061,0.0098,0.0122
1575,1.421,9.662,0.962,0.0012,0.0122,0.0037
1580,1.082,9.581,0.914,0.0122,0.0024,-0.0073
1585,0.928,9.461,0.895,0.0159,0.0049,0.0012
1590,1.086,9.504,0.914,0.0147,0.0110,0.0110
1595,1.321,9.567,0.967,0.0183,0.0098,0.0037
1600,1.163,9.557,0.914,0.0281,-0.0037,-0.0037
1605,0.924,9.552,0.857,0.0305,-0.0024,0.0024
1610,1.158,9.610,0.881,0.0269,0.0098,0.0098
1615,1.287,9.657,0.814,0.0330,0.0037,0.0037
1620,1.024,9.595,0.804,0.0318,-0.0024,-0.0012
1625,1.096,9.672,0.766,0.0269,0.0086,0.0061
1630,1.273,9.701,0.780,0.0208,0.0098,0.0049
1635,1.206,9.657,0.780,0.0220,0.0024,-0.0024
1640,1.096,9.619,0.761,0.0195,0.0037,-0.0049
1645,1.134,9.610,0.775,0.0073,0.0086,0.0012
1650,1.225,9.610,0.847,0.0086,0.0073,0.0000
1655,1.153,9.567,0.909,0.0134,0.0024,-0.0049
1660,1.048,9.571,0.890,0.0122,0.0037,-0.0012
1665,1.172,9.562,0.904,0.0147,0.0073,0.0000
1670,1.249,9.547,0.900,0.0220,0.0012,-0.0061
1675,1.105,9.547,0.890,0.0293,-0.0024,-0.0086
1680,1.125,9.533,0.881,0.0293,0.0000,-0.0086
1685,1.263,9.552,0.895,0.0318,0.0000,-0.0122
1690,1.201,9.590,0.895,0.0391,-0.0037,-0.0195
1695,1.110,9.571,0.866,0.0440,-0.0049,-0.0220
1700,1.163,9.586,0.833,0.0440,0.0012,-0.0208
1705,1.235,9.648,0.818,0.0428,0.0012,-0.0232
1710,1.129,9.672,0.823,0.0428,0.0024,-0.0269
1715,1.067,9.643,0.747,0.0379,0.0049,-0.0232
1720,1.125,9.657,0.818,0.0342,0.0098,-0.0183
1725,1.216,9.705,0.852,0.0281,0.0086,-0.0208
1730,1.134,9.653,0.847,0.0257,0.0073,-0.0244
1735,1.077,9.667,0.837,0.0232,0.0037,-0.0232
1740,1.216,9.605,0.852,0.0208,0.0061,-0.0244
1745,1.259,9.571,0.861,0.0208,0.0037,-0.0305
1750,1.158,9.610,0.928,0.0220,-0.0024,-0.0428
1755,1.029,9.562,0.943,0.0293,-0.0037,-0.0428
1760,1.125,9.519,0.967,0.0318,0.0012,-0.0367
1765,1.263,9.595,0.957,0.0342,0.0024,-0.0379
1770,1.201,9.614,0.962,0.0379,0.0000,-0.0476
1775,1.110,9.600,0.971,0.0391,0.0024,-0.0501
1780,1.172,9.600,1.024,0.0403,0.0098,-0.0550
1785,1.168,9.701,0.933,0.0403,0.0098,-0.0586
1790,1.043,9.901,1.038,0.0391,0.0086,-0.0476
1795,1.077,9.830,0.991,0.0428,0.0122,-0.0379
1800,1.172,10.093,0.909,0.0342,0.0195,-0.0330
1805,1.646,10.227,0.991,0.0330,0.0195,-0.0440
1810,1.474,10.414,1.005,0.0318,0.0122,-0.0733
1815,0.804,10.528,0.986,0.0354,-0.0037,-0.0574
1820,1.072,10.495,1.019,0.0342,0.0232,-0.0403
1825,1.685,10.638,0.948,0.0281,0.0244,-0.0415
1830,1.345,10.725,0.957,0.0305,0.0110,-0.0623
1835,1.129,10.658,0.962,0.0305,0.0183,-0.0696
1840,1.053,10.729,0.933,0.0208,0.0244,-0.0574
1845,1.263,10.906,1.000,0.0159,0.0367,-0.0586
1850,1.326,11.026,1.024,0.0183,0.0293,-0.0648
1855,1.196,11.074,0.995,0.0183,0.0293,-0.0696
1860,1.144,11.222,1.019,0.0195,0.0330,-0.0745
1865,0.919,11.289,1.048,0.0269,0.0208,-0.0599
1870,0.919,11.218,0.991,0.0305,0.0281,-0.0415
1875,1.326,11.294,0.952,0.0232,0.0391,-0.0391
1880,1.196,11.414,1.034,0.0293,0.0208,-0.0428
1885,0.761,11.323,0.971,0.0330,0.0134,-0.0330
1890,0.995,11.299,0.890,0.0293,0.0330,-0.0232
1895,1.330,11.423,0.967,0.0208,0.0293,-0.0171
1900,1.192,11.404,0.962,0.0244,0.0195,-0.0305
1905,1.134,11.328,0.914,0.0195,0.0269,-0.0440
1910,0.818,11.251,0.938,0.0159,0.0257,-0.0464
1915,0.589,11.203,0.871,0.0122,0.0293,-0.0244
1920,1.082,11.017,0.818,0.0000,0.0501,-0.0147
1925,1.292,11.103,0.842,-0.0134,0.0440,-0.0257
1930,0.919,11.184,0.995,-0.0110,0.0305,-0.0403
1935,0.670,11.155,1.029,-0.0037,0.0305,-0.0281
