timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
550,0.187,9.629,1.306,0.0122,0.0061,-0.0012
555,0.163,9.667,1.292,0.0134,0.0049,0.0000
560,0.144,9.624,1.283,0.0147,0.0061,0.0012
565,0.129,9.638,1.273,0.0122,0.0049,0.0012
570,0.163,9.662,1.268,0.0110,0.0049,0.0000
575,0.167,9.638,1.273,0.0122,0.0073,0.0024
580,0.196,9.657,1.273,0.0122,0.0073,0.0012
585,0.182,9.638,1.278,0.0122,0.0049,0.0024
590,0.158,9.662,1.278,0.0134,0.0061,0.0024
595,0.187,9.662,1.259,0.0098,0.0061,0.0000
600,0.148,9.638,1.306,0.0110,0.0061,0.0012
605,0.139,9.643,1.316,0.0110,0.0073,0.0024
610,0.153,9.643,1.263,0.0134,0.0061,0.0000
615,0.167,9.643,1.273,0.0122,0.0061,0.0012
620,0.201,9.629,1.283,0.0134,0.0061,0.0000
625,0.167,9.653,1.259,0.0134,0.0073,0.0012
630,0.172,9.629,1.306,0.0122,0.0049,0.0012
635,0.191,9.672,1.287,0.0122,0.0049,0.0012
640,0.153,9.672,1.278,0.0122,0.0049,0.0024
645,0.187,9.667,1.283,0.0122,0.0073,0.0012
650,0.172,9.662,1.268,0.0122,0.0073,0.0024
655,0.163,9.648,1.297,0.0134,0.0073,0.0012
660,0.172,9.638,1.287,0.0134,0.0073,0.0000
665,0.158,9.643,1.268,0.0122,0.0086,0.0012
670,0.158,9.643,1.268,0.0122,0.0061,0.0012
675,0.177,9.681,1.292,0.0122,0.0061,0.0000
680,0.163,9.662,1.292,0.0134,0.0049,0.0012
685,0.148,9.629,1.287,0.0122,0.0073,0.0024
690,0.167,9.648,1.292,0.0134,0.0073,0.0012
695,0.163,9.662,1.283,0.0134,0.0073,0.0000
700,0.172,9.648,1.283,0.0122,0.0086,0.0000
705,0.134,9.638,1.263,0.0147,0.0061,0.0000
710,0.163,9.648,1.287,0.0134,0.0037,0.0000
715,0.182,9.677,1.302,0.0134,0.0061,0.0000
720,0.201,9.643,1.292,0.0122,0.0049,0.0012
725,0.163,9.653,1.287,0.0122,0.0061,0.0000
730,0.153,9.648,1.273,0.0147,0.0073,0.0012
735,0.167,9.648,1.268,0.0159,0.0073,0.0012
740,0.172,9.648,1.297,0.0122,0.0061,0.0012
745,0.163,9.634,1.292,0.0134,0.0049,0.0012
750,0.158,9.653,1.302,0.0134,0.0061,0.0012
755,0.163,9.657,1.263,0.0147,0.0049,0.0024
760,0.153,9.667,1.273,0.0110,0.0061,0.0000
765,0.177,9.657,1.254,0.0122,0.0061,0.0012
770,0.177,9.657,1.287,0.0147,0.0049,0.0012
775,0.196,9.614,1.263,0.0147,0.0061,0.0000
780,0.196,9.638,1.249,0.0110,0.0073,0.0012
785,0.134,9.638,1.292,0.0147,0.0061,0.0012
790,0.167,9.648,1.283,0.0110,0.0049,0.0000
795,0.148,9.686,1.278,0.0134,0.0049,0.0000
800,0.167,9.643,1.278,0.0134,0.0061,0.0000
805,0.158,9.662,1.302,0.0134,0.0049,0.0012
810,0.158,9.648,1.302,0.0134,0.0061,0.0012
815,0.167,9.634,1.321,0.0110,0.0061,-0.0012
820,0.163,9.686,1.302,0.0147,0.0073,0.0012
825,0.177,9.638,1.292,0.0147,0.0061,0.0012
830,0.177,9.653,1.254,0.0122,0.0061,0.0012
835,0.148,9.662,1.306,0.0147,0.0049,0.0024
840,0.177,9.653,1.235,0.0134,0.0049,0.0012
845,0.167,9.653,1.311,0.0147,0.0061,0.0012
850,0.139,9.629,1.273,0.0134,0.0049,0.0012
855,0.182,9.643,1.278,0.0122,0.0061,0.0000
860,0.172,9.662,1.292,0.0134,0.0061,0.0012
865,0.172,9.634,1.278,0.0122,0.0061,0.0000
870,0.172,9.677,1.306,0.0122,0.0049,0.0000
875,0.177,9.662,1.278,0.0147,0.0073,0.0000
880,0.144,9.629,1.283,0.0147,0.0061,0.0012
885,0.167,9.643,1.278,0.0134,0.0061,0.0012
890,0.158,9.677,1.297,0.0134,0.0049,0.0000
895,0.167,9.657,1.302,0.0110,0.0061,0.0000
900,0.177,9.619,1.283,0.0110,0.0073,0.0012
905,0.172,9.634,1.302,0.0134,0.0049,-0.0012
910,0.158,9.657,1.302,0.0134,0.0061,0.0012
915,0.172,9.653,1.292,0.0134,0.0073,0.0024
920,0.182,9.662,1.278,0.0134,0.0049,0.0012
925,0.182,9.634,1.273,0.0122,0.0049,0.0012
930,0.158,9.691,1.287,0.0122,0.0061,0.0000
935,0.163,9.672,1.292,0.0122,0.0049,0.0012
