timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
515,-0.775,9.624,0.823,0.0061,0.0049,-0.0049
520,-0.761,9.605,0.852,0.0073,0.0024,-0.0024
525,-0.723,9.581,0.871,0.0086,0.0024,-0.0037
530,-0.790,9.614,0.866,0.0086,0.0024,-0.0049
535,-0.775,9.586,0.837,0.0098,0.0024,-0.0012
540,-0.756,9.624,0.852,0.0122,0.0024,0.0000
545,-0.684,9.619,0.852,0.0134,0.0037,-0.0012
550,-0.708,9.672,0.804,0.0134,0.0024,-0.0012
555,-0.761,9.634,0.814,0.0134,0.0024,-0.0037
560,-0.718,9.600,0.794,0.0134,0.0061,-0.0024
565,-0.742,9.648,0.775,0.0110,0.0061,-0.0037
570,-0.751,9.677,0.785,0.0073,0.0061,-0.0037
575,-0.780,9.696,0.780,0.0061,0.0061,-0.0024
580,-0.761,9.653,0.790,0.0049,0.0073,-0.0012
585,-0.766,9.634,0.794,0.0049,0.0061,-0.0012
590,-0.790,9.657,0.804,0.0037,0.0037,0.0000
595,-0.790,9.610,0.814,0.0061,0.0061,0.0024
600,-0.794,9.619,0.814,0.0061,0.0037,0.0037
605,-0.814,9.677,0.790,0.0049,0.0024,0.0024
610,-0.742,9.634,0.828,0.0086,0.0037,0.0037
615,-0.689,9.619,0.842,0.0086,0.0037,0.0024
620,-0.756,9.605,0.837,0.0061,0.0037,0.0024
625,-0.780,9.605,0.837,0.0134,0.0037,0.0037
630,-0.756,9.643,0.828,0.0122,0.0037,0.0061
635,-0.703,9.662,0.799,0.0122,0.0061,0.0037
640,-0.732,9.653,0.790,0.0110,0.0037,0.0037
645,-0.751,9.677,0.814,0.0110,0.0049,0.0012
650,-0.761,9.672,0.770,0.0073,0.0049,0.0037
655,-0.732,9.662,0.809,0.0012,0.0061,0.0024
660,-0.770,9.638,0.814,0.0049,0.0061,0.0024
665,-0.737,9.629,0.847,0.0024,0.0037,0.0037
670,-0.742,9.624,0.818,0.0037,0.0073,0.0061
675,-0.756,9.610,0.833,0.0061,0.0049,0.0073
680,-0.756,9.629,0.799,0.0061,0.0037,0.0049
685,-0.770,9.667,0.818,0.0073,0.0049,0.0061
690,-0.761,9.614,0.794,0.0073,0.0061,0.0049
695,-0.742,9.590,0.818,0.0073,0.0024,0.0037
700,-0.761,9.614,0.794,0.0061,0.0073,0.0037
705,-0.756,9.638,0.818,0.0098,0.0061,0.0037
710,-0.718,9.638,0.818,0.0073,0.0086,0.0037
715,-0.747,9.624,0.814,0.0086,0.0061,0.0037
720,-0.708,9.643,0.818,0.0061,0.0061,0.0012
725,-0.756,9.657,0.818,0.0061,0.0098,0.0024
730,-0.699,9.657,0.818,0.0024,0.0098,0.0012
735,-0.713,9.634,0.823,0.0037,0.0098,-0.0012
740,-0.742,9.629,0.828,0.0061,0.0086,0.0000
745,-0.766,9.600,0.823,0.0086,0.0086,-0.0024
750,-0.761,9.605,0.790,0.0061,0.0098,-0.0012
755,-0.699,9.648,0.828,0.0073,0.0098,-0.0024
760,-0.431,9.624,0.794,0.0086,0.0122,-0.0110
765,-0.522,9.667,0.833,0.0061,0.0061,-0.0415
770,-0.871,9.681,0.804,0.0073,0.0037,-0.0464
775,-0.895,9.634,0.766,0.0086,0.0110,-0.0367
780,-0.775,9.629,0.780,0.0037,0.0171,-0.0293
785,-0.694,9.634,0.804,0.0024,0.0134,-0.0293
790,-0.613,9.600,0.842,0.0037,0.0159,-0.0367
795,-0.641,9.629,0.837,0.0049,0.0147,-0.0428
800,-0.660,9.638,0.871,0.0037,0.0147,-0.0501
805,-0.775,9.614,0.852,0.0110,0.0147,-0.0538
810,-0.852,9.624,0.804,0.0110,0.0122,-0.0513
815,-0.766,9.619,0.809,0.0110,0.0171,-0.0513
820,-0.703,9.643,0.852,0.0110,0.0159,-0.0550
825,-0.742,9.638,0.847,0.0098,0.0122,-0.0599
830,-0.737,9.624,0.818,0.0110,0.0134,-0.0648
835,-0.699,9.662,0.823,0.0086,0.0110,-0.0696
840,-0.703,9.686,0.833,0.0086,0.0098,-0.0757
845,-0.718,9.662,0.785,0.0061,0.0134,-0.0806
850,-0.675,9.653,0.794,0.0049,0.0110,-0.0892
855,-0.761,9.638,0.814,0.0024,0.0122,-0.0977
860,-0.737,9.634,0.818,0.0024,0.0147,-0.1026
865,-0.718,9.629,0.828,0.0024,0.0171,-0.1087
870,-0.723,9.629,0.823,0.0049,0.0171,-0.1161
