timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
655,1.527,9.882,0.646,-0.2517,-0.1857,0.1906
660,1.527,9.916,0.651,-0.2382,-0.1845,0.1955
665,1.503,9.930,0.598,-0.2175,-0.1796,0.1930
670,1.479,9.935,0.589,-0.1698,-0.1710,0.1833
675,1.531,9.935,0.569,-0.1332,-0.1625,0.1723
680,1.555,9.930,0.565,-0.0880,-0.1491,0.1539
685,1.541,9.916,0.541,-0.0391,-0.1344,0.1319
690,1.560,9.825,0.560,0.0147,-0.1148,0.1051
695,1.555,9.657,0.541,0.0623,-0.0977,0.0782
700,1.531,9.533,0.522,0.1002,-0.0819,0.0525
705,1.565,9.423,0.435,0.1148,-0.0648,0.0305
710,1.598,9.289,0.397,0.1100,-0.0464,0.0183
715,1.641,9.265,0.402,0.0721,-0.0171,0.0110
720,1.680,9.299,0.455,0.0428,0.0000,0.0183
725,1.713,9.366,0.565,0.0122,0.0098,0.0232
730,1.799,9.437,0.613,-0.0171,0.0122,0.0318
735,1.857,9.456,0.675,-0.0391,0.0000,0.0379
740,1.857,9.495,0.723,-0.0635,-0.0244,0.0415
745,1.847,9.504,0.818,-0.0806,-0.0550,0.0501
750,1.852,9.528,0.837,-0.1002,-0.0831,0.0623
755,1.900,9.547,0.871,-0.1185,-0.1026,0.0806
760,1.895,9.590,0.847,-0.1307,-0.1185,0.0965
765,1.876,9.653,0.785,-0.1356,-0.1381,0.1185
770,1.790,9.643,0.718,-0.1344,-0.1454,0.1295
775,1.785,9.629,0.684,-0.1271,-0.1564,0.1381
780,1.766,9.662,0.617,-0.1148,-0.1649,0.1393
785,1.694,9.672,0.589,-0.1002,-0.1674,0.1307
790,1.704,9.605,0.555,-0.0794,-0.1637,0.1197
795,1.680,9.586,0.531,-0.0538,-0.1503,0.1026
800,1.718,9.528,0.517,-0.0281,-0.1319,0.0794
805,1.675,9.485,0.455,-0.0049,-0.1100,0.0586
810,1.675,9.476,0.445,0.0342,-0.0709,0.0269
815,1.637,9.485,0.450,0.0550,-0.0440,0.0049
820,1.618,9.485,0.412,0.0696,-0.0195,-0.0134
825,1.598,9.538,0.388,0.0794,0.0012,-0.0293
830,1.565,9.586,0.378,0.0843,0.0232,-0.0391
835,1.574,9.595,0.407,0.0880,0.0428,-0.0403
840,1.584,9.657,0.431,0.0904,0.0586,-0.0379
845,1.613,9.638,0.498,0.0929,0.0635,-0.0305
850,1.699,9.600,0.541,0.0929,0.0696,-0.0232
855,1.775,9.533,0.608,0.0880,0.0660,-0.0073
860,1.890,9.495,0.617,0.0684,0.0574,0.0000
865,1.948,9.500,0.680,0.0525,0.0415,0.0073
870,1.991,9.466,0.713,0.0367,0.0244,0.0159
875,1.991,9.409,0.660,0.0195,0.0012,0.0269
880,2.034,9.399,0.670,-0.0024,-0.0269,0.0379
885,2.015,9.413,0.613,-0.0244,-0.0538,0.0476
890,1.967,9.409,0.632,-0.0476,-0.0733,0.0586
895,1.842,9.399,0.608,-0.0733,-0.0892,0.0672
900,1.842,9.404,0.569,-0.0904,-0.0892,0.0770
905,1.795,9.456,0.574,-0.1136,-0.0831,0.0916
910,1.819,9.504,0.589,-0.1258,-0.0733,0.0953
915,1.790,9.500,0.627,-0.1307,-0.0623,0.0965
920,1.828,9.509,0.608,-0.1368,-0.0525,0.0965
925,1.790,9.552,0.598,-0.1405,-0.0464,0.0977
930,1.819,9.614,0.632,-0.1356,-0.0403,0.0977
935,1.819,9.610,0.660,-0.1319,-0.0342,0.0953
940,1.847,9.619,0.651,-0.1185,-0.0269,0.0941
945,1.852,9.662,0.627,-0.0965,-0.0208,0.0880
950,1.871,9.686,0.613,-0.0476,-0.0244,0.0721
955,1.871,9.720,0.593,-0.0110,-0.0281,0.0562
960,1.795,9.653,0.569,0.0281,-0.0244,0.0403
965,1.838,9.562,0.603,0.0672,-0.0195,0.0257
970,1.857,9.495,0.632,0.1038,-0.0061,0.0086
975,1.948,9.471,0.675,0.1295,0.0110,-0.0098
980,1.976,9.409,0.713,0.1491,0.0269,-0.0305
985,2.039,9.342,0.708,0.1564,0.0403,-0.0476
990,2.067,9.251,0.708,0.1564,0.0452,-0.0599
995,2.082,9.217,0.737,0.1454,0.0428,-0.0684
1000,2.096,9.289,0.780,0.1148,0.0367,-0.0672
1005,2.091,9.389,0.790,0.0953,0.0269,-0.0623
1010,2.039,9.433,0.814,0.0770,0.0195,-0.0538
1015,2.034,9.495,0.833,0.0623,0.0073,-0.0415
1020,2.005,9.490,0.823,0.0476,-0.0037,-0.0305
1025,2.039,9.500,0.833,0.0305,-0.0195,-0.0195
1030,1.991,9.543,0.818,0.0086,-0.0330,-0.0073
1035,1.957,9.543,0.809,-0.0171,-0.0476,0.0086
1040,1.924,9.533,0.766,-0.0501,-0.0562,0.0269
1045,1.900,9.586,0.766,-0.1038,-0.0696,0.0648
1050,1.933,9.667,0.790,-0.1307,-0.0733,0.0880
1055,1.933,9.777,0.770,-0.1515,-0.0806,0.1063
1060,1.890,9.916,0.713,-0.1588,-0.0867,0.1148
1065,1.862,9.897,0.708,-0.1539,-0.0977,0.1161
1070,1.795,9.964,0.660,-0.1381,-0.1124,0.1100
1075,1.761,9.959,0.641,-0.1124,-0.1222,0.0965
1080,1.732,9.916,0.646,-0.0782,-0.1210,0.0782
1085,1.737,9.839,0.617,-0.0452,-0.1112,0.0648
1090,1.771,9.715,0.584,-0.0110,-0.0929,0.0428
1095,1.799,9.581,0.569,0.0208,-0.0586,0.0293
1100,1.866,9.495,0.613,0.0342,-0.0391,0.0159
1105,1.909,9.385,0.617,0.0391,-0.0208,0.0024
1110,1.943,9.342,0.660,0.0391,-0.0061,-0.0110
1115,1.996,9.318,0.708,0.0367,0.0049,-0.0244
1120,1.972,9.361,0.732,0.0403,0.0110,-0.0367
1125,1.919,9.447,0.761,0.0464,0.0183,-0.0452
1130,1.957,9.538,0.780,0.0562,0.0208,-0.0525
1135,1.886,9.576,0.766,0.0648,0.0195,-0.0538
1140,1.914,9.624,0.742,0.0770,0.0147,-0.0501
1145,1.871,9.657,0.751,0.0782,0.0073,-0.0476
1150,1.828,9.614,0.737,0.0831,-0.0012,-0.0403
1155,1.842,9.648,0.684,0.0819,-0.0049,-0.0293
1160,1.857,9.686,0.684,0.0794,-0.0098,-0.0183
1165,1.862,9.705,0.689,0.0794,-0.0086,-0.0122
1170,1.866,9.662,0.646,0.0831,-0.0110,-0.0061
1175,1.823,9.595,0.636,0.0880,-0.0159,-0.0012
1180,1.804,9.523,0.598,0.0855,-0.0244,0.0049
1185,1.871,9.504,0.522,0.0745,-0.0464,0.0159
1190,1.886,9.418,0.536,0.0428,-0.0586,0.0232
1195,1.890,9.351,0.455,0.0208,-0.0696,0.0318
1200,1.876,9.313,0.474,-0.0086,-0.0721,0.0464
1205,1.890,9.327,0.488,-0.0354,-0.0770,0.0599
1210,1.905,9.322,0.445,-0.0586,-0.0806,0.0709
1215,1.919,9.389,0.407,-0.0806,-0.0855,0.0757
1220,1.862,9.452,0.392,-0.0904,-0.0867,0.0782
1225,1.828,9.485,0.368,-0.0904,-0.0867,0.0757
1230,1.785,9.552,0.459,-0.0831,-0.0757,0.0721
1235,1.723,9.600,0.488,-0.0599,-0.0464,0.0574
1240,1.723,9.590,0.488,-0.0428,-0.0269,0.0440
1245,1.732,9.648,0.488,-0.0257,0.0000,0.0330
1250,1.771,9.657,0.507,-0.0049,0.0195,0.0195
1255,1.847,9.595,0.565,0.0147,0.0318,0.0098
1260,1.866,9.495,0.536,0.0305,0.0367,0.0012
1265,1.924,9.399,0.613,0.0452,0.0354,-0.0024
1270,2.005,9.351,0.632,0.0501,0.0342,-0.0012
1275,1.996,9.246,0.636,0.0501,0.0318,-0.0037
1280,2.082,9.193,0.651,0.0367,0.0281,-0.0049
1285,2.072,9.208,0.665,0.0195,0.0244,-0.0024
1290,2.020,9.241,0.636,-0.0012,0.0232,-0.0012
1295,2.034,9.366,0.651,-0.0122,0.0183,0.0037
1300,2.043,9.476,0.641,-0.0098,0.0110,0.0024
1305,2.015,9.509,0.689,0.0037,-0.0061,-0.0037
1310,1.976,9.519,0.660,0.0232,-0.0195,-0.0098
1315,1.929,9.461,0.622,0.0354,-0.0330,-0.0195
1320,1.905,9.423,0.608,0.0440,-0.0379,-0.0293
1325,1.871,9.375,0.593,0.0428,-0.0342,-0.0379
1330,1.842,9.380,0.569,0.0269,-0.0159,-0.0367
1335,1.876,9.375,0.574,0.0061,0.0012,-0.0330
1340,1.857,9.428,0.598,-0.0147,0.0183,-0.0281
1345,1.866,9.442,0.617,-0.0305,0.0305,-0.0220
1350,1.890,9.495,0.613,-0.0452,0.0318,-0.0171
1355,1.909,9.538,0.651,-0.0501,0.0305,-0.0134
1360,1.876,9.552,0.713,-0.0513,0.0232,-0.0134
1365,1.909,9.557,0.751,-0.0489,0.0171,-0.0134
1370,1.871,9.600,0.833,-0.0379,0.0086,-0.0110
1375,1.900,9.528,0.818,-0.0293,0.0024,-0.0073
1380,1.924,9.533,0.837,-0.0293,-0.0012,-0.0037
1385,1.933,9.500,0.833,-0.0281,-0.0037,0.0012
1390,1.943,9.485,0.818,-0.0293,-0.0061,0.0049
1395,1.933,9.523,0.785,-0.0281,-0.0134,0.0086
1400,1.919,9.543,0.756,-0.0183,-0.0257,0.0086
1405,1.847,9.567,0.766,0.0000,-0.0367,0.0086
1410,1.804,9.605,0.751,0.0244,-0.0440,0.0049
1415,1.799,9.538,0.684,0.0415,-0.0440,0.0000
1420,1.771,9.452,0.665,0.0586,-0.0293,-0.0147
1425,1.823,9.385,0.660,0.0562,-0.0147,-0.0220
1430,1.833,9.337,0.680,0.0525,0.0037,-0.0293
1435,1.890,9.342,0.660,0.0428,0.0171,-0.0330
1440,1.924,9.380,0.680,0.0342,0.0281,-0.0415
1445,1.957,9.452,0.680,0.0293,0.0330,-0.0501
1450,1.924,9.490,0.684,0.0318,0.0293,-0.0550
1455,1.900,9.476,0.675,0.0342,0.0220,-0.0599
1460,1.847,9.514,0.660,0.0305,0.0098,-0.0611
1465,1.823,9.557,0.641,0.0171,-0.0012,-0.0550
1470,1.790,9.614,0.651,-0.0098,-0.0037,-0.0379
1475,1.785,9.657,0.684,-0.0318,-0.0024,-0.0220
1480,1.795,9.667,0.708,-0.0501,-0.0024,-0.0049
1485,1.799,9.667,0.742,-0.0635,-0.0061,0.0159
1490,1.833,9.667,0.770,-0.0733,-0.0183,0.0293
1495,1.833,9.715,0.751,-0.0794,-0.0330,0.0428
1500,1.871,9.782,0.699,-0.0782,-0.0476,0.0525
1505,1.823,9.811,0.646,-0.0684,-0.0648,0.0599
1510,1.814,9.820,0.541,-0.0538,-0.0782,0.0635
1515,1.771,9.691,0.498,-0.0293,-0.0831,0.0623
1520,1.766,9.581,0.450,-0.0122,-0.0770,0.0599
1525,1.737,9.519,0.512,-0.0049,-0.0648,0.0550
1530,1.790,9.442,0.493,-0.0024,-0.0452,0.0476
1535,1.857,9.399,0.483,-0.0024,-0.0257,0.0354
1540,1.862,9.366,0.536,-0.0098,-0.0024,0.0257
1545,1.900,9.385,0.531,-0.0159,0.0159,0.0147
1550,1.909,9.404,0.565,-0.0159,0.0269,0.0049
1555,1.943,9.466,0.584,-0.0110,0.0269,-0.0061
1560,1.981,9.538,0.622,0.0024,0.0220,-0.0208
1565,1.986,9.547,0.632,0.0269,0.0159,-0.0293
1570,1.933,9.538,0.660,0.0452,0.0122,-0.0354
1575,1.905,9.523,0.689,0.0574,0.0134,-0.0403
1580,1.919,9.485,0.723,0.0635,0.0147,-0.0428
1585,1.914,9.509,0.718,0.0623,0.0183,-0.0440
1590,1.953,9.576,0.713,0.0586,0.0220,-0.0464
1595,1.953,9.614,0.718,0.0550,0.0171,-0.0476
1600,1.953,9.629,0.718,0.0501,0.0098,-0.0513
1605,1.938,9.571,0.703,0.0464,-0.0049,-0.0489
1610,1.871,9.538,0.627,0.0305,-0.0305,-0.0379
1615,1.862,9.547,0.569,0.0098,-0.0440,-0.0208
1620,1.795,9.533,0.565,-0.0134,-0.0525,0.0012
1625,1.742,9.547,0.569,-0.0354,-0.0525,0.0269
1630,1.737,9.547,0.617,-0.0586,-0.0501,0.0489
1635,1.780,9.567,0.651,-0.0770,-0.0452,0.0648
1640,1.795,9.552,0.656,-0.0880,-0.0489,0.0745
1645,1.785,9.619,0.675,-0.0953,-0.0476,0.0794
1650,1.814,9.672,0.713,-0.0916,-0.0476,0.0757
1655,1.823,9.696,0.718,-0.0782,-0.0440,0.0672
1660,1.819,9.729,0.708,-0.0403,-0.0379,0.0562
1665,1.771,9.710,0.723,-0.0122,-0.0281,0.0415
1670,1.795,9.638,0.699,0.0183,-0.0208,0.0305
1675,1.819,9.590,0.713,0.0403,-0.0086,0.0183
1680,1.804,9.538,0.713,0.0550,0.0049,0.0061
1685,1.876,9.528,0.708,0.0635,0.0159,-0.0037
1690,1.857,9.533,0.718,0.0660,0.0281,-0.0134
1695,1.895,9.500,0.723,0.0611,0.0379,-0.0183
1700,1.886,9.567,0.713,0.0550,0.0403,-0.0208
1705,1.895,9.576,0.684,0.0415,0.0330,-0.0147
1710,1.871,9.648,0.646,0.0220,0.0281,-0.0049
1715,1.828,9.657,0.636,0.0086,0.0208,0.0086
1720,1.833,9.701,0.665,-0.0073,0.0171,0.0244
1725,1.828,9.739,0.727,-0.0147,0.0159,0.0342
1730,1.838,9.744,0.770,-0.0147,0.0147,0.0403
1735,1.842,9.696,0.780,-0.0110,0.0122,0.0440
1740,1.905,9.686,0.742,-0.0049,0.0024,0.0415
1745,1.900,9.677,0.713,-0.0049,-0.0073,0.0428
1750,1.967,9.624,0.699,-0.0037,-0.0244,0.0403
1755,1.929,9.614,0.680,-0.0073,-0.0305,0.0379
1760,1.943,9.552,0.694,-0.0110,-0.0379,0.0391
1765,1.900,9.528,0.665,-0.0122,-0.0403,0.0403
1770,1.919,9.576,0.651,-0.0098,-0.0391,0.0403
1775,1.871,9.590,0.656,-0.0086,-0.0330,0.0367
1780,1.819,9.614,0.675,0.0024,-0.0281,0.0305
1785,1.814,9.677,0.670,0.0098,-0.0183,0.0257
1790,1.828,9.605,0.646,0.0208,-0.0086,0.0220
1795,1.819,9.543,0.718,0.0293,0.0012,0.0183
1800,1.852,9.533,0.737,0.0379,0.0122,0.0183
1805,1.890,9.552,0.780,0.0379,0.0195,0.0147
1810,1.929,9.519,0.790,0.0391,0.0257,0.0134
1815,1.986,9.519,0.837,0.0415,0.0269,0.0110
1820,1.991,9.466,0.823,0.0476,0.0220,0.0086
1825,2.029,9.461,0.775,0.0440,0.0122,0.0086
1830,2.010,9.476,0.790,0.0403,-0.0012,0.0122
1835,2.024,9.490,0.775,0.0354,-0.0061,0.0171
1840,2.000,9.428,0.775,0.0342,-0.0073,0.0232
1845,1.976,9.404,0.770,0.0318,-0.0049,0.0293
1850,2.024,9.322,0.727,0.0232,-0.0086,0.0318
1855,2.082,9.299,0.742,0.0086,-0.0122,0.0330
1860,2.091,9.265,0.751,-0.0061,-0.0122,0.0330
1865,2.115,9.265,0.761,-0.0195,-0.0183,0.0330
1870,2.110,9.289,0.766,-0.0330,-0.0208,0.0318
1875,2.130,9.265,0.799,-0.0415,-0.0232,0.0305
1880,2.106,9.327,0.766,-0.0513,-0.0293,0.0305
1885,2.134,9.327,0.708,-0.0599,-0.0330,0.0318
1890,2.072,9.418,0.684,-0.0611,-0.0428,0.0330
1895,2.077,9.523,0.641,-0.0550,-0.0476,0.0330
1900,2.058,9.528,0.613,-0.0403,-0.0513,0.0293
1905,1.972,9.547,0.617,-0.0147,-0.0501,0.0232
1910,1.972,9.485,0.613,0.0159,-0.0452,0.0147
1915,1.886,9.447,0.555,0.0379,-0.0367,0.0049
1920,1.890,9.413,0.512,0.0574,-0.0232,-0.0049
1925,1.828,9.351,0.483,0.0574,-0.0086,-0.0098
1930,1.914,9.289,0.522,0.0501,0.0134,-0.0183
1935,1.948,9.212,0.598,0.0452,0.0318,-0.0244
1940,2.024,9.145,0.632,0.0293,0.0574,-0.0305
1945,2.067,9.188,0.646,0.0159,0.0599,-0.0367
1950,2.087,9.227,0.689,0.0000,0.0586,-0.0391
1955,2.096,9.279,0.694,-0.0061,0.0476,-0.0391
1960,2.144,9.337,0.742,-0.0098,0.0403,-0.0391
1965,2.110,9.346,0.775,-0.0086,0.0293,-0.0379
1970,2.115,9.356,0.809,-0.0061,0.0208,-0.0367
1975,2.091,9.332,0.761,-0.0073,0.0122,-0.0342
1980,2.077,9.361,0.761,-0.0098,0.0037,-0.0330
1985,2.043,9.442,0.756,-0.0195,-0.0049,-0.0330
1990,2.053,9.528,0.770,-0.0220,-0.0061,-0.0354
1995,1.981,9.562,0.775,-0.0195,-0.0098,-0.0379
2000,1.953,9.629,0.723,-0.0159,-0.0098,-0.0403
2005,1.938,9.672,0.756,-0.0098,-0.0086,-0.0440
2010,1.857,9.715,0.742,-0.0049,-0.0061,-0.0428
2015,1.852,9.796,0.737,0.0049,0.0012,-0.0428
2020,1.857,9.811,0.694,0.0147,0.0098,-0.0391
2025,1.819,9.777,0.703,0.0244,0.0171,-0.0354
2030,1.799,9.715,0.708,0.0244,0.0220,-0.0269
2035,1.842,9.705,0.684,0.0134,0.0232,-0.0208
2040,1.852,9.619,0.660,0.0037,0.0183,-0.0122
2045,1.857,9.610,0.680,-0.0147,0.0147,0.0000
2050,1.895,9.629,0.737,-0.0342,0.0122,0.0110
2055,1.905,9.624,0.766,-0.0513,0.0122,0.0244
2060,1.962,9.581,0.756,-0.0684,0.0086,0.0330
2065,1.976,9.605,0.814,-0.0806,0.0049,0.0415
2070,2.029,9.634,0.833,-0.0880,0.0012,0.0464
2075,1.948,9.734,0.818,-0.0904,0.0012,0.0525
2080,1.957,9.782,0.837,-0.0831,-0.0012,0.0599
2085,1.962,9.787,0.833,-0.0757,-0.0037,0.0635
2090,1.986,9.858,0.804,-0.0623,-0.0110,0.0635
2095,1.991,9.787,0.799,-0.0513,-0.0171,0.0623
2100,2.015,9.724,0.761,-0.0464,-0.0305,0.0623
2105,1.986,9.619,0.732,-0.0452,-0.0452,0.0648
2110,1.972,9.523,0.723,-0.0525,-0.0550,0.0721
2115,1.991,9.480,0.727,-0.0709,-0.0611,0.0794
2120,2.072,9.418,0.761,-0.0892,-0.0623,0.0843
2125,2.130,9.366,0.804,-0.1038,-0.0562,0.0855
2130,2.130,9.409,0.833,-0.1038,-0.0538,0.0745
2135,2.096,9.428,0.804,-0.0941,-0.0538,0.0611
2140,2.005,9.495,0.723,-0.0757,-0.0550,0.0489
2145,1.943,9.528,0.694,-0.0538,-0.0574,0.0403
2150,1.866,9.533,0.689,-0.0330,-0.0476,0.0318
2155,1.929,9.586,0.699,-0.0061,-0.0367,0.0220
2160,1.962,9.586,0.713,0.0232,-0.0208,0.0122
2165,1.953,9.533,0.703,0.0464,-0.0049,0.0000
2170,2.000,9.452,0.699,0.0648,0.0073,-0.0098
2175,1.991,9.428,0.660,0.0721,0.0134,-0.0220
2180,2.029,9.466,0.660,0.0660,0.0086,-0.0293
2185,2.024,9.380,0.646,0.0648,0.0049,-0.0318
2190,1.991,9.389,0.727,0.0599,0.0024,-0.0342
2195,1.986,9.375,0.699,0.0635,0.0012,-0.0330
2200,1.972,9.294,0.703,0.0599,-0.0037,-0.0305
2205,1.948,9.294,0.723,0.0550,-0.0134,-0.0281
2210,1.857,9.308,0.665,0.0415,-0.0208,-0.0244
2215,1.823,9.299,0.632,0.0244,-0.0281,-0.0122
2220,1.780,9.232,0.641,-0.0024,-0.0293,0.0110
2225,1.752,9.227,0.680,-0.0159,-0.0244,0.0305
2230,1.704,9.198,0.732,-0.0244,-0.0171,0.0464
2235,1.756,9.193,0.718,-0.0342,-0.0098,0.0574
2240,1.771,9.165,0.751,-0.0367,-0.0086,0.0635
2245,1.732,9.184,0.742,-0.0367,-0.0134,0.0648
